,class,predicted,top_10_tokens
699,11,3,"['冷链', '运输', '分拣', '仓储', '2013年4月11日', '万物', '通达', '经营方式', '物流', '第三方冷链物流', '润泽', '八方', '同城', '与时俱进', '冷链物流', '快递', '以人为本', '共赢', '装卸', '业务', '诚信', '发展', '配送', '一流', '秉承', '理念', '打造', '合作', '品牌', '核心', '经营', '成立']"
700,7,5,"['酶制剂', '创新型', '生物', '糖化酶', '耐高温淀粉酶', '溶菌酶', '食品添加剂', '转让', '知识产权', '中国', '自主', '加工', '开发', '企业', '技术', '销售', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
701,4,9,"['结构件', '铸件', '精密', '工艺', '航空航天', '军工', '箱体类', '舱体类', '外挂', '仪表盘', '巡航导弹', '石膏型', '熔模', '打印制型', '大气层', '加工件', '穿越', '结构复杂', '国防工业', '镁合金', '增压', '技术相结合', '小批量', '配套', '薄壁', '轻质', '壳体', '进度', '工艺水平', '大型', '军民', '特殊要求']"
702,6,10,"['复配', '日化', '羟基苯甲酸酯', '尿囊素', '钠盐', '防腐剂', '功能化', '维生素', '衍生物', '日用', '精细化工产品', '添加剂', '精细化', '多样化', '改进', '生产工艺', '化学品', '延伸', '进一步', '优化', '产业链', '完整', '过程', '打造', '应用于', '加工', '高新技术企业', '领域', '技术', '研发', '销售', 'E']"
703,7,0,"['副会长', '单位', '中国肉类协会', '浙江省养猪协会', '上海市肉类协会', '图示', '示意图', '2011年12月', '分中心', '浙江省农业科技', '猪肉', '农业部', '肉制品', '生猪', '屠宰', '加工', '常务理事', '建有', '国家', '农业产业化', '养殖', '深加工', '认定为', '龙头企业', '重点', '企业', '技术', '研发', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
704,8,9,"['部队', '卫勤', '药品', '医药', '配送', '医院', '重庆', '中国人民解放军总后勤部', '中国人民武装警察部队后勤部', '军区', '后勤', '业务', '区域', '有利于', '医疗器械', '商业', '采购', '医疗机构', '各地方', '战备', '武警重庆总队医院', '中国人民武装警察部队后勤部物资采购站', '供应站', '军卫', '物流', '批发', '融合式', '中国人民解放军', '巴南区', '合作关系', '传统', '调拨']"
705,7,9,"['饶河县', '黑土', '乌苏里江', '有机食品', '有机大米', '水稻', '土壤', '含量', '生长', '农作物', '天然', '认定为', '种植', '黑龙江省东北', '边境', '该县', '完达山', '脉相', '环抱', '北部', '江相望', '草甸土', '沼泽', '负氧离子', '氧吧', '县内', '稻田', '中俄', '界河', '几条', '工业污染', '中美']"
706,3,6,"['广告', '云计算服务', '数字营销', '定制', '平台', '网络科技', '广告代理公司', '技术开发', '云计算平台', '渠道商', '指为', '计算机信息系统', '批准', '业务', '广告代理', '两大类', '投放', '计算机软件', '信息系统集成', '专用', '销售业务', '技术转让', '大数据', '科技', '技术咨询', '核准', '计算机', '面向', '技术', '制作', '发布', '代理']"
707,3,9,"['车联网', '卡车', '道路运输', '车辆', '北斗', '增值', '江苏省', '定位', '8吨', '000辆', '物流', '车辆管理', '工业与信息化部', '交通运输部', '卫星导航', '定位系统', '后备', '非常重视', '企业', '重型卡车', '认证', '全国', '精耕细作', '专利权', '交通管理', '商用车', '增值电信业务经营许可证', '计算机软件著作权', '双软企业', '陕西省', '江西省', '全国各地']"
708,4,9,"['液压', '装备', '核生化', '洗消', '液压传动', '发电机组', '车载', '控制系统', '自调', '支腿', '液驱', '单人', '核生化洗消装置', '军种', '野外', '油污', '防化', '598', '769', '领先性', '366', '团结', '人才队伍', '空气压缩机', '24', '军用', '控制技术', '动力', '发展', '6月', '联合', '应用领域']"
709,3,2,"['瑞星信息', '数据安全', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
710,10,2,"['房地产', '企划', '垂直', '转型', '传播', '大数据', '服务提供商', '行业', '传统', '广告', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
711,3,8,"['人才', '管理', '北森', '生涯', '培训', '教育', '北森云计算', '继任', '生涯规划', '服务商', '中学', '一体化', '解决方案', '云计算平台', '绩效', '老师', '测评', '人力', '层次', '五大类', '课程', '招聘', '六大', '学生', '评价', '划分', '培养', '高校', '职业', '计划', '阶段', '能源']"
712,4,3,"['无人机', '驾驶员', '测绘', '固定翼', '旋翼', '工业级', '培训', '农业', '中国航空器拥有者及驾驶员协会', '无人驾驶航空器', '机长', '持证', '产业技术创新联盟', '百位', '协会', '机型', '植保', '无人机系统', '训练', '理事长单位', '林业', '行业', '成员', '公安', '较好', '输送', '首批', '应用服务', '创新能力', '民用', '国内', '航空']"
713,8,9,"['技术支持', '学术', '试剂盒', '基因', '赛默', '飞世尔', '检测', '体外诊断', '准确', '全国性', '操作', '推广', '二级', '生产商', '销售', '流程', '领域', '医院', '全球', '诺华', '利德曼', '荣研', '第五大', '销售权', '血小板', '过敏原检测', '中高层', '全方位', '百傲科技', '罗氏', '合法经营', '下一代']"
714,8,9,"['样本', '设备', '器具', '生物样本库', '生物', '识别', '方案', '检验', '实验室', '基础版', '升级版', '顶配', '样本批量', '单支', '红外光', '辅助工具', '通配型', '样本库', '常备', '移液', '混匀', '观测', '高等学校', '生物医学类', '中国科学院微生物研究所', '台湾成功大学附属医院', '微生物学', '离心', '蓝光', '大方向', '艾滋病', '存储技术']"
715,3,10,"['不动产', '草地', '宅基地', '建设用地使用权', '耕地', '土地规划', '所有权', '信息工程', '遥感', '城市管理', '国土', '经营权', '地理', '地理信息系统', '摄影', '信息', '地理信息', '调查', '数据管理', '测绘', '测量', '各个环节', '林业', '公共安全', '水利', '房屋', '数据库', '数据处理', '信息系统', '围绕', '承包', '获取']"
716,3,9,"['国家智慧城市', '单位', '理事长单位', '智能建筑', '智慧城市', '建设', '安防', '全国', '智慧', '上海', '积极参与', '标准', '设计', '工程建设', '企业', '运维', '智慧城市联合研究中心', '依托智慧城市联合研究中心', '国家智慧城市建设标准', '国家智慧城市产业技术创新战略联盟', '中国智慧旅游专业委员会', '中国智慧社区产业联盟', '上海智慧社区产业创新联盟', '组组长', '上海智慧园区发展促进会', '中国建筑业协会智能建筑专业委员会', '中国勘察设计协会工程智能设计分会', '协会理事', '全国智能化建筑', '额前', '50名', '工人先锋号']"
717,10,9,"['授权', '卡通', '形象', '创作', '品牌', '动画', '制作', '动漫', '活动', '北京梦之城文化股份有限公司', '阿狸', '罗小黑', '皮揣子', '象扑君', '草及', '观赏植物', '绘本', '毛绒', '公仔', '现与', '小饰品', '78个', '策划', '礼仪', '生活用品', '文艺创作', '开发', '首饰', '影视策划', '营业性', '出版物', '通路']"
718,4,0,"['中国安全生产协会矿用产品专业委员会', '2012年底', '招标网', '中国名企排行网', '矿用救生舱', '榜首', '主办', '煤矿安全', '中国', '2012年度', '理事长单位', '十大', '联合', '知名度', '较高', '采购', '品牌', '设备', '行业', '企业', '研发', '销售', '副', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
719,7,5,"['咬胶', '零食', '畜皮', '猪皮', '磨牙骨', '肉制', '动植物', '饼干面包', '牛皮', '宠物', '保健', '营养', '销售业务', '制品', '设立', '变化', '发生', '成立', '研发', '类', '粒', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
720,10,8,"['大学生', '高校', '全媒体', '校园', '资源', '整合营销', '聚合', '平台', '精准', '营销', '功能', '信息', '全国高校', '策划', '活动', '支撑', '大学', '全案', '运营', '对接', '内容', '品牌', '社会', '影响力', '文案编辑', '北京趣拿软件科技有限公司', '成都完美时空网络技术有限公司', '国美电器有限公司', '农夫山泉股份有限公司', '中国人寿保险股份有限公司', '东软集团股份有限公司', '广州王老吉大健康产业有限公司']"
721,3,10,"['金融物联网', '哑铃式', '金融', '金融设备', '多位', '产业价值链', '业务', '两级', '非核心', '平衡', '业务链', '全生命周期', '服务外包', '附加值', '人民币', '外包', '接受', '专注', '流通', '组装', '委托', '策略', '挖掘', '资产', '研发', '结构', '我国', '销售', '服务提供商', '服务商', '硬件', '采用']"
722,3,8,"['营销', '商家', '精准', '建站', '跨屏', '广告投放', '系统', '数字', '用户', '月均', '互联网', '商业', '对接', '互联网广告', '搭建', '整体', '线上', '解决方案', '线下', '进一步', '奥菲', '忠互连', '智迅', '深圳智羚', '芒果', '8亿', '四三九九等', '契合性', '等线', '微店', '私有化', '大数据']"
723,5,9,"['加工品', '人参', '坚果', '谷物', '中药饮片加工', '分装', '食用菌', '销售', '西洋参初', '野山菜', '菌类', '炖制', '金马', '伸筋', '炒货', '炒类', '碾磨', '医药', '制品', '炙制', '煅制', '贴膏剂', '净制', '切制', '炒制', '蔬菜制品', '制造业', '蒸制', '液体制剂', '消毒剂', '饮料类', '国民经济行业分类代码表']"
724,3,10,"['嵌入式', '嵌入式软件', '测试', '仿真', '奥吉通', '实时', '物理', '技术', '奥吉通公司', '平台', '全寿命周期', '系统', '工具', '实验室', '概念', '验证', '航天', '国内外', '软件开发', '系统工程', '提出', '种类', '机电', '石油化工', '系列', '数据处理', '船舶', '航空', '开发', '通讯', '数字', '现己']"
725,5,3,"['广西梧州三鹤药业有限公司', '水陆交通', '被誉', '鸳江秀水世无双', '梧州市', '至今已有', '30多年', '国药准字', '五淋化石丸', '花蛇解痒胶囊', '蛇胆追风丸', '1970年', '作风', '八大', '70多个', '丸剂', '搽剂', '质量', '批文', '糖浆剂', '严谨', '合剂', '完美', '剂型', '胶囊剂', '颗粒剂', '地处', '广西', '历史', '片剂', '确保', '便捷']"
726,8,5,"['医护', '养老院', '呼叫', '医疗信息化', '医疗机构', '信息系统', '医院', '软硬件', '技术', '信息化', '需求', '变化', '发生', '设计', '成立', '研发', '销售', '患', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
727,4,9,"['数控', '轴承', '装备', '轴承套圈', '磨超', '钢球', '理事单位', '滚动轴承', '滚动体', '平面研磨机', '系列', '产品品种', '最为', '国内', '小型', '河南省', '齐全', '制造商', '精密', '以数', '控球', '磨床', '中国轴承工业协会', '中国机床工具协会磨床分会', '河南省科技创新促进会', '河南省轴承装备工程研究中心', '洛阳轴承研究所', '河南机电高等专科学校', '实习基地', '数控立式车床', '前三甲', '大件']"
728,6,3,"['单晶拉制', '石英', '石英坩埚', '原料', '装放', '熔化', '硅液', '2015年9月16日', '中国建筑玻璃与工业玻璃协会', '呼和浩特市质量监督局', '内蒙古欧晶石英有限公司', '坩埚', '处于', '制品', '单晶', '第二名', '耐温', '耐久性', '多晶硅', '高纯', '销售量', '耐高温', '器件', '确认', '高强度', '辅料', '半导体', '行业', '排名', '统计', '状态', '一次性']"
729,6,3,"['溶剂', '特种', '功能', '精细化学品', '精细率', '表面张力', '电阻率', '挥发性', '香料香精', '环保', '油墨', '意识', '组成部分', '涂料', '特性', '优良', '化学品', '我国', '新型', '医药', '电子', '提高', '工业', '广泛应用', '行业', '研发', '销售', '指', '低', '高', 'UNKNOWN', 'UNKNOWN']"
730,6,7,"['拉链', '种类', '制造业', '线材', '金属制品业', '丝绳', '专用设备', '进出口', '制造', '颁布', '金属', '制品', '配件', '服装辅料', '项下', '铜合金', '铝及铝合金', '饰品', '压延', '批准', '行业', '合金', '股转系统', '服装', '全自动', '成套设备', '8月', '五金', '国家统计局', '零配件', '模具', '国家标准']"
731,6,9,"['套餐', '复混肥', '水溶肥', '有机肥', '无机', '肥料', '中心', '有机', '专家', '鲁虹', '前店', '鲁虹研究院', '植株', '微生物检测中心', '研制中心', '生物肥', '拌种', '底施', '追施', '喷施', '冲施', '兴农', '缓释肥', '36个', '356', '568', '检测', '最先', '自成体系', '200余种', '110', '技术']"
732,4,9,"['公路', '资质', '隧道', '云南', '省工信委', '省财政厅', '省国税局', '省地税局', '昆明海关', '欣业', '省交通厅', '100多项', '1000多公里', '百余座', '路基', '省发改委', '省科技厅', '对外承包工程', '修建', '大桥', '检测', '特级', '公路工程', '里程', '中心', '对外贸易', '施工', '路面', '评定', '山西', '贵州', '承建']"
733,4,9,"['地质灾害', '颁发', '危险性', '乙级', '资质', '评估', '证书', '北京中色资源环境工程股份有限公司', '中色地科矿产勘查股份有限公司', '北京市国土资源局', '水工环', '学会', '中关村高新技术园区', '09年', '中科院地质所', '中国地质大学', '地质灾害预警', '国土资源部', '土地规划', '四项', '执业资格', '北京市财政局', '北京市国家税务局', '北京市地方税务局', '中南大学', '后盾', '勘查', '科学技术部', '创造性', '环境工程', '注册资本金', '2000万元']"
